	_id	topicCategory
78811	pmid32890217	Prevention
78812	pmid32889970	Prevention
78813	pmid32889955	Prevention
78814	pmid32889946	Prevention
78815	pmid32889851	Prevention
78816	pmid32889688	Prevention
78817	pmid32889687	Prevention
78818	pmid32889621	Prevention
78819	pmid32889547	Prevention
78820	pmid32889532	Prevention
78821	pmid32889403	Prevention
78822	pmid32889402	Prevention
78823	pmid32889290	Prevention
78824	pmid32889227	Prevention
78825	pmid32889161	Prevention
78826	pmid32889073	Prevention
78827	pmid32889029	Prevention
78828	pmid32889019	Prevention
78829	pmid32888977	Prevention
78830	pmid32888904	Prevention
78831	pmid32888901	Prevention
78832	pmid32888855	Prevention
78833	pmid32888698	Prevention
78834	pmid32888676	Prevention
78835	pmid32888638	Prevention
78836	pmid32888437	Prevention
78837	pmid32888369	Prevention
78838	pmid32888360	Prevention
78839	pmid32888169	Prevention
78840	pmid32888118	Prevention
78841	pmid32888112	Prevention
78842	pmid32888007	Prevention
78843	pmid32887994	Prevention
78844	pmid32887803	Prevention
78845	pmid32887735	Prevention
78846	pmid32887695	Prevention
78847	pmid32887658	Prevention
78848	pmid32887629	Prevention
78849	pmid32887592	Prevention
78850	pmid32887482	Prevention
78851	pmid32887422	Prevention
78852	pmid32887410	Prevention
78853	pmid32887358	Prevention
78854	pmid32887338	Prevention
78855	pmid32887328	Prevention
78856	pmid32887014	Prevention
78857	pmid32886846	Prevention
78858	pmid32886842	Prevention
78859	pmid32886821	Prevention
78860	pmid32886789	Prevention
78861	pmid32886750	Prevention
78862	pmid32886696	Prevention
78863	pmid32886678	Prevention
78864	pmid32886671	Prevention
78865	pmid32886632	Prevention
78866	pmid32886623	Prevention
78867	pmid32886622	Prevention
78868	pmid32886298	Prevention
78869	pmid32886208	Prevention
78870	pmid32886143	Prevention
78871	pmid32885797	Prevention
78872	pmid32885777	Prevention
78873	pmid32885776	Prevention
78874	pmid32885663	Prevention
78875	pmid32885641	Prevention
78876	pmid32885625	Prevention
78877	pmid32885616	Prevention
78878	pmid32885429	Prevention
78879	pmid32885361	Prevention
78880	pmid32885319	Prevention
78881	pmid32885278	Prevention
78882	pmid32885277	Prevention
78883	pmid32885022	Prevention
78884	pmid32884821	Prevention
78885	pmid32884675	Prevention
78886	pmid32884379	Prevention
78887	pmid32884373	Prevention
78888	pmid32884277	Prevention
78889	pmid32884251	Prevention
78890	pmid32884232	Prevention
78891	pmid32884185	Prevention
78892	pmid32883926	Prevention
78893	pmid32883925	Prevention
78894	pmid32883705	Prevention
78895	pmid32883676	Prevention
78896	pmid32883669	Prevention
78897	pmid32883580	Prevention
78898	pmid32883566	Prevention
78899	pmid32883382	Prevention
78900	pmid32883106	Prevention
78901	pmid32882867	Prevention
78902	pmid32882820	Prevention
78903	pmid32882740	Prevention
78904	pmid32882738	Prevention
78905	pmid32882627	Prevention
78906	pmid32882437	Prevention
78907	pmid32882358	Prevention
78908	pmid32882347	Prevention
78909	pmid32882193	Prevention
78910	pmid32882160	Prevention
78911	pmid32882079	Prevention
78912	pmid32882075	Prevention
78913	pmid32882074	Prevention
78914	pmid32882066	Prevention
78915	pmid32882035	Prevention
78916	pmid32882031	Prevention
78917	pmid32881933	Prevention
78918	pmid32881855	Prevention
78919	pmid32881851	Prevention
78920	pmid32881850	Prevention
78921	pmid32881628	Prevention
78922	pmid32881590	Prevention
78923	pmid32881412	Prevention
78924	pmid32881292	Prevention
78925	pmid32881275	Prevention
78926	pmid32881266	Prevention
78927	pmid32881225	Prevention
78928	pmid32881217	Prevention
78929	pmid32881190	Prevention
78930	pmid32881185	Prevention
78931	pmid32881170	Prevention
78932	pmid32881134	Prevention
78933	pmid32881116	Prevention
78934	pmid32881088	Prevention
78935	pmid32881081	Prevention
78936	pmid32881055	Prevention
78937	pmid32881042	Prevention
78938	pmid32881014	Prevention
78939	pmid32880908	Prevention
78940	pmid32880722	Prevention
78941	pmid32880667	Prevention
78942	pmid32880635	Prevention
78943	pmid32880584	Prevention
78944	pmid32880577	Prevention
78945	pmid32880558	Prevention
78946	pmid32880557	Prevention
78947	pmid32880555	Prevention
78948	pmid32880554	Prevention
78949	pmid32880553	Prevention
78950	pmid32880549	Prevention
78951	pmid32880394	Prevention
78952	pmid32880381	Prevention
78953	pmid32880335	Prevention
78954	pmid32880334	Prevention
78955	pmid32880332	Prevention
78956	pmid32880330	Prevention
78957	pmid32880329	Prevention
78958	pmid32880328	Prevention
78959	pmid32880304	Prevention
78960	pmid32880300	Prevention
78961	pmid32880278	Prevention
78962	pmid32880277	Prevention
78963	pmid32880275	Prevention
78964	pmid32880269	Prevention
78965	pmid32880262	Prevention
78966	pmid32880019	Prevention
78967	pmid32879902	Prevention
78968	pmid32879841	Prevention
78969	pmid32879697	Prevention
78970	pmid32879590	Prevention
78971	pmid32879554	Prevention
78972	pmid32879542	Prevention
78973	pmid32879123	Prevention
78974	pmid32879115	Prevention
78975	pmid32879114	Prevention
78976	pmid32879111	Prevention
78977	pmid32879110	Prevention
78978	pmid32879100	Prevention
78979	pmid32879099	Prevention
78980	pmid32879098	Prevention
78981	pmid32879097	Prevention
78982	pmid32879096	Prevention
78983	pmid32879095	Prevention
78984	pmid32879035	Prevention
78985	pmid32878965	Prevention
78986	pmid32878898	Prevention
78987	pmid32878870	Prevention
78988	pmid32878736	Prevention
78989	pmid32878732	Prevention
78990	pmid32878726	Prevention
78991	pmid32878685	Prevention
78992	pmid32878677	Prevention
78993	pmid32878675	Prevention
78994	pmid32878639	Prevention
78995	pmid32878627	Prevention
78996	pmid32878619	Prevention
78997	pmid32878575	Prevention
78998	pmid32878574	Prevention
78999	pmid32878518	Prevention
79000	pmid32878142	Prevention
79001	pmid32878025	Prevention
79002	pmid32877923	Prevention
79003	pmid32877921	Prevention
79004	pmid32877867	Prevention
79005	pmid32877853	Prevention
79006	pmid32877768	Prevention
79007	pmid32877520	Prevention
79008	pmid32877499	Prevention
79009	pmid32877498	Prevention
79010	pmid32877497	Prevention
79011	pmid32877496	Prevention
79012	pmid32877494	Prevention
79013	pmid32877493	Prevention
79014	pmid32877492	Prevention
79015	pmid32877491	Prevention
79016	pmid32877490	Prevention
79017	pmid32877482	Prevention
79018	pmid32877453	Prevention
79019	pmid32877449	Prevention
79020	pmid32877446	Prevention
79021	pmid32877420	Prevention
79022	pmid32877395	Prevention
79023	pmid32877383	Prevention
79024	pmid32877368	Prevention
79025	pmid32877352	Prevention
79026	pmid32877350	Prevention
79027	pmid32877348	Prevention
79028	pmid32877312	Prevention
79029	pmid32877308	Prevention
79030	pmid32877307	Prevention
79031	pmid32877209	Prevention
79032	pmid32877014	Prevention
79033	pmid32876952	Prevention
79034	pmid32876925	Prevention
79035	pmid32876905	Prevention
79036	pmid32876832	Prevention
79037	pmid32876786	Prevention
79038	pmid32876748	Prevention
79039	pmid32876726	Prevention
79040	pmid32876719	Prevention
79041	pmid32876682	Prevention
79042	pmid32876673	Prevention
79043	pmid32876671	Prevention
79044	pmid32876633	Prevention
79045	pmid32876362	Prevention
79046	pmid32876318	Prevention
79047	pmid32876296	Prevention
79048	pmid32876277	Prevention
79049	pmid32876275	Prevention
79050	pmid32876273	Prevention
79051	pmid32876270	Prevention
79052	pmid32876260	Prevention
79053	pmid32876259	Prevention
79054	pmid32876254	Prevention
79055	pmid32876247	Prevention
79056	pmid32876246	Prevention
79057	pmid32876245	Prevention
79058	pmid32876244	Prevention
79059	pmid32876243	Prevention
79060	pmid32876242	Prevention
79061	pmid32876241	Prevention
79062	pmid32876206	Prevention
79063	pmid32876154	Prevention
79064	pmid32876127	Prevention
79065	pmid32876114	Prevention
79066	pmid32876020	Prevention
79067	pmid32876019	Prevention
79068	pmid32875961	Prevention
79069	pmid32875705	Prevention
79070	pmid32875557	Prevention
79071	pmid32875520	Prevention
79072	pmid32875509	Prevention
79073	pmid32875500	Prevention
79074	pmid32875494	Prevention
79075	pmid32875281	Prevention
79076	pmid32875269	Prevention
79077	pmid32875176	Prevention
79078	pmid32875175	Prevention
79079	pmid32875061	Prevention
79080	pmid32874996	Prevention
79081	pmid32874968	Prevention
79082	pmid32874957	Prevention
79083	pmid32874935	Prevention
79084	pmid32874863	Prevention
79085	pmid32874862	Prevention
79086	pmid32874861	Prevention
79087	pmid32874860	Prevention
79088	pmid32874858	Prevention
79089	pmid32874856	Prevention
79090	pmid32874854	Prevention
79091	pmid32874853	Prevention
79092	pmid32874852	Prevention
79093	pmid32874851	Prevention
79094	pmid32874834	Prevention
79095	pmid32874703	Prevention
79096	pmid32874699	Prevention
79097	pmid32874698	Prevention
79098	pmid32874688	Prevention
79099	pmid32874663	Prevention
79100	pmid32874484	Prevention
79101	pmid32874422	Prevention
79102	pmid32874417	Prevention
79103	pmid32874355	Prevention
79104	pmid32874142	Prevention
79105	pmid32874038	Prevention
79106	pmid32874025	Prevention
79107	pmid32874022	Prevention
79108	pmid32874019	Prevention
79109	pmid32874017	Prevention
79110	pmid32874016	Prevention
79111	pmid32873987	Prevention
79112	pmid32873808	Prevention
79113	pmid32873749	Prevention
79114	pmid32873684	Prevention
79115	pmid32873615	Prevention
79116	pmid32873584	Prevention
79117	pmid32873583	Prevention
79118	pmid32873541	Prevention
79119	pmid32873496	Prevention
79120	pmid32873367	Prevention
79121	pmid32873363	Prevention
79122	pmid32873359	Prevention
79123	pmid32873355	Prevention
79124	pmid32873322	Prevention
79125	pmid32873269	Prevention
79126	pmid32873137	Prevention
79127	pmid32873101	Prevention
79128	pmid32872763	Prevention
79129	pmid32872738	Prevention
79130	pmid32872703	Prevention
79131	pmid32872700	Prevention
79132	pmid32872685	Prevention
79133	pmid32872439	Prevention
79134	pmid32872421	Prevention
79135	pmid32872374	Prevention
79136	pmid32872337	Prevention
79137	pmid32872336	Prevention
79138	pmid32872179	Prevention
79139	pmid32872154	Prevention
79140	pmid32872116	Prevention
79141	pmid32871886	Prevention
79142	pmid32871857	Prevention
79143	pmid32871851	Prevention
79144	pmid32871849	Prevention
79145	pmid32871558	Prevention
79146	pmid32871515	Prevention
79147	pmid32871499	Prevention
79148	pmid32871426	Prevention
79149	pmid32871264	Prevention
79150	pmid32871151	Prevention
79151	pmid32871014	Prevention
79152	pmid32870979	Prevention
79153	pmid32870799	Prevention
79154	pmid32870754	Prevention
79155	pmid32870707	Prevention
79156	pmid32870698	Prevention
79157	pmid32870651	Prevention
79158	pmid32870517	Prevention
79159	pmid32870462	Prevention
79160	pmid32870407	Prevention
79161	pmid32870239	Prevention
79162	pmid32870159	Prevention
79163	pmid32870124	Prevention
79164	pmid32870117	Prevention
79165	pmid32869962	Prevention
79166	pmid32869769	Prevention
79167	pmid32869768	Prevention
79168	pmid32869726	Prevention
79169	pmid32869664	Prevention
79170	pmid32869560	Prevention
79171	pmid32869556	Prevention
79172	pmid32869489	Prevention
79173	pmid32869374	Prevention
79174	pmid32869363	Prevention
79175	pmid32869274	Prevention
79176	pmid32869251	Prevention
79177	pmid32869200	Prevention
79178	pmid32869133	Prevention
79179	pmid32869008	Prevention
79180	pmid32869006	Prevention
79181	pmid32868998	Prevention
79182	pmid32868996	Prevention
79183	pmid32868987	Prevention
79184	pmid32868986	Prevention
79185	pmid32868984	Prevention
79186	pmid32868972	Prevention
79187	pmid32868971	Prevention
79188	pmid32868965	Prevention
79189	pmid32868962	Prevention
79190	pmid32868961	Prevention
79191	pmid32868960	Prevention
79192	pmid32868681	Prevention
79193	pmid32868631	Prevention
79194	pmid32868602	Prevention
79195	pmid32868551	Prevention
79196	pmid32868370	Prevention
79197	pmid32868280	Prevention
79198	pmid32868279	Prevention
79199	pmid32868260	Prevention
79200	pmid32868252	Prevention
79201	pmid32868231	Prevention
79202	pmid32868204	Prevention
79203	pmid32868142	Prevention
79204	pmid32867874	Prevention
79205	pmid32867855	Prevention
79206	pmid32867852	Prevention
79207	pmid32867851	Prevention
79208	pmid32867849	Prevention
79209	pmid32867625	Prevention
79210	pmid32867606	Prevention
79211	pmid32867585	Prevention
79212	pmid32867581	Prevention
79213	pmid32867426	Prevention
79214	pmid32867425	Prevention
79215	pmid32867423	Prevention
79216	pmid32867381	Prevention
79217	pmid32867323	Prevention
79218	pmid32867280	Prevention
79219	pmid32867224	Prevention
79220	pmid32867149	Prevention
79221	pmid32867108	Prevention
79222	pmid32866856	Prevention
79223	pmid32866818	Prevention
79224	pmid32866653	Prevention
79225	pmid32866501	Prevention
79226	pmid32866494	Prevention
79227	pmid32866493	Prevention
79228	pmid32866368	Prevention
79229	pmid32866314	Prevention
79230	pmid32866286	Prevention
79231	pmid32866273	Prevention
79232	pmid32866272	Prevention
79233	pmid32866264	Prevention
79234	pmid32866249	Prevention
79235	pmid32866117	Prevention
79236	pmid32865850	Prevention
79237	pmid32865586	Prevention
79238	pmid32865556	Prevention
79239	pmid32865541	Prevention
79240	pmid32865523	Prevention
79241	pmid32865489	Prevention
79242	pmid32865204	Prevention
79243	pmid32865190	Prevention
79244	pmid32865184	Prevention
79245	pmid32865183	Prevention
79246	pmid32865141	Prevention
79247	pmid32865019	Prevention
79248	pmid32865005	Prevention
79249	pmid32864996	Prevention
79250	pmid32864995	Prevention
79251	pmid32864992	Prevention
79252	pmid32864913	Prevention
79253	pmid32864911	Prevention
79254	pmid32864837	Prevention
79255	pmid32864639	Prevention
79256	pmid32864632	Prevention
79257	pmid32864604	Prevention
79258	pmid32864577	Prevention
79259	pmid32864575	Prevention
79260	pmid32864545	Prevention
79261	pmid32864516	Prevention
79262	pmid32864514	Prevention
79263	pmid32864513	Prevention
79264	pmid32864502	Prevention
79265	pmid32864484	Prevention
79266	pmid32864444	Prevention
79267	pmid32864409	Prevention
79268	pmid32864375	Prevention
79269	pmid32864361	Prevention
79270	pmid32864352	Prevention
79271	pmid32864318	Prevention
79272	pmid32864306	Prevention
79273	pmid32864305	Prevention
79274	pmid32864304	Prevention
79275	pmid32864224	Prevention
79276	pmid32864178	Prevention
79277	pmid32864126	Prevention
79278	pmid32864124	Prevention
79279	pmid32864104	Prevention
79280	pmid32864101	Prevention
79281	pmid32864070	Prevention
79282	pmid32863879	Prevention
79283	pmid32863871	Prevention
79284	pmid32863870	Prevention
79285	pmid32863869	Prevention
79286	pmid32863832	Prevention
79287	pmid32863816	Prevention
79288	pmid32863808	Prevention
79289	pmid32863782	Prevention
79290	pmid32863760	Prevention
79291	pmid32863738	Prevention
79292	pmid32863676	Prevention
79293	pmid32863637	Prevention
79294	pmid32863628	Prevention
79295	pmid32863616	Prevention
79296	pmid32863614	Prevention
79297	pmid32863612	Prevention
79298	pmid32863611	Prevention
79299	pmid32863610	Prevention
79300	pmid32863609	Prevention
79301	pmid32863608	Prevention
79302	pmid32863593	Prevention
79303	pmid32863581	Prevention
79304	pmid32863577	Prevention
79305	pmid32863544	Prevention
79306	pmid32863526	Prevention
79307	pmid32863507	Prevention
79308	pmid32863495	Prevention
79309	pmid32863487	Prevention
79310	pmid32863403	Prevention
79311	pmid32863355	Prevention
79312	pmid32863290	Prevention
79313	pmid32863269	Prevention
79314	pmid32863144	Prevention
79315	pmid32863137	Prevention
79316	pmid32863098	Prevention
79317	pmid32863084	Prevention
79318	pmid32863048	Prevention
79319	pmid32863038	Prevention
79320	pmid32863012	Prevention
79321	pmid32862832	Prevention
79322	pmid32862823	Prevention
79323	pmid32862729	Prevention
79324	pmid32862669	Prevention
79325	pmid32862566	Prevention
79326	pmid32862493	Prevention
79327	pmid32862396	Prevention
79328	pmid32862265	Prevention
79329	pmid32862224	Prevention
79330	pmid32862216	Prevention
79331	pmid32862137	Prevention
79332	pmid32862066	Prevention
79333	pmid32861979	Prevention
79334	pmid32861977	Prevention
79335	pmid32861885	Prevention
79336	pmid32861856	Prevention
79337	pmid32861829	Prevention
79338	pmid32861825	Prevention
79339	pmid32861812	Prevention
79340	pmid32861702	Prevention
79341	pmid32861692	Prevention
79342	pmid32861586	Prevention
79343	pmid32861536	Prevention
79344	pmid32861460	Prevention
79345	pmid32861459	Prevention
79346	pmid32861334	Prevention
79347	pmid32861267	Prevention
79348	pmid32861265	Prevention
79349	pmid32861215	Prevention
79350	pmid32861186	Prevention
79351	pmid32861124	Prevention
79352	pmid32860959	Prevention
79353	pmid32860880	Prevention
79354	pmid32860861	Prevention
79355	pmid32860621	Prevention
79356	pmid32860606	Prevention
79357	pmid32860499	Prevention
79358	pmid32860437	Prevention
79359	pmid32860397	Prevention
79360	pmid32860396	Prevention
79361	pmid32860395	Prevention
79362	pmid32860394	Prevention
79363	pmid32860393	Prevention
79364	pmid32860392	Prevention
79365	pmid32860391	Prevention
79366	pmid32860389	Prevention
79367	pmid32860307	Prevention
79368	pmid32860255	Prevention
79369	pmid32860226	Prevention
79370	pmid32860140	Prevention
79371	pmid32859963	Prevention
79372	pmid32859815	Prevention
79373	pmid32859814	Prevention
79374	pmid32859813	Prevention
79375	pmid32859812	Prevention
79376	pmid32859666	Prevention
79377	pmid32859555	Prevention
79378	pmid32859459	Prevention
