	topicCategory	_id
261	Information Sciences	pmid34016005
261	Information Sciences	pmid33827844
261	Information Sciences	pmid33973205
261	Information Sciences	pmid32950328
261	Information Sciences	pmid32699822
261	Information Sciences	pmid33947512
261	Information Sciences	pmid34026770
261	Information Sciences	pmid33594775
261	Information Sciences	pmid34116671
261	Information Sciences	pmid33861938
261	Information Sciences	pmid33857214
261	Information Sciences	pmid33685398
261	Information Sciences	pmid33648450
261	Information Sciences	pmid33539580
261	Information Sciences	pmid34065009
261	Information Sciences	pmid33149042
261	Information Sciences	pmid34161517
261	Information Sciences	pmid34043716
261	Information Sciences	pmid33627155
261	Information Sciences	pmid33313025
261	Information Sciences	pmid33728525
261	Information Sciences	pmid33646964
261	Information Sciences	pmid33234529
261	Information Sciences	pmid33942555
261	Information Sciences	pmid32674510
261	Information Sciences	pmid34156962
261	Information Sciences	pmid33023829
261	Information Sciences	pmid32962671
261	Information Sciences	pmid32271594
261	Information Sciences	pmid33800621
261	Information Sciences	pmid33705258
261	Information Sciences	pmid34103033
261	Information Sciences	pmid33318825
261	Information Sciences	pmid33906613
261	Information Sciences	pmid34152874
261	Information Sciences	pmid32759247
261	Information Sciences	pmid33728259
261	Information Sciences	pmid33810190
261	Information Sciences	pmid33580268
261	Information Sciences	pmid33811572
261	Information Sciences	pmid33175033
261	Information Sciences	pmid34099986
261	Information Sciences	pmid33926439
261	Information Sciences	pmid33481756
261	Information Sciences	pmid34114262
261	Information Sciences	pmid33114264
261	Information Sciences	pmid32657465
261	Information Sciences	pmid34149838
261	Information Sciences	pmid33509061
261	Information Sciences	pmid33219739
261	Information Sciences	pmid32811325
261	Information Sciences	pmid33617951
261	Information Sciences	pmid34027161
261	Information Sciences	pmid34035642
261	Information Sciences	pmid32823355
261	Information Sciences	pmid33898155
261	Information Sciences	pmid32996862
261	Information Sciences	pmid33815223
261	Information Sciences	pmid32802763
261	Information Sciences	pmid32962452
261	Information Sciences	pmid32718581
261	Information Sciences	pmid33586794
261	Information Sciences	pmid33807952
261	Information Sciences	pmid33525673
261	Information Sciences	pmid34042962
261	Information Sciences	pmid33494846
261	Information Sciences	pmid34117860
261	Information Sciences	pmid33289205
261	Information Sciences	pmid34126962
261	Information Sciences	pmid34036832
261	Information Sciences	pmid34014981
261	Information Sciences	pmid33308212
261	Information Sciences	pmid33616540
261	Information Sciences	pmid33918586
261	Information Sciences	pmid34156967
261	Information Sciences	pmid33258149
261	Information Sciences	pmid32667579
261	Information Sciences	pmid32783500
261	Information Sciences	pmid34109801
261	Information Sciences	pmid34008226
261	Information Sciences	pmid32855430
261	Information Sciences	pmid32918640
261	Information Sciences	pmid32923744
261	Information Sciences	pmid32954605
261	Information Sciences	pmid34138526
261	Information Sciences	pmid33739431
261	Information Sciences	pmid32686094
261	Information Sciences	pmid32897820
261	Information Sciences	pmid33578829
261	Information Sciences	pmid33111047
261	Information Sciences	pmid33444420
261	Information Sciences	pmid33424111
261	Information Sciences	pmid33023535
261	Information Sciences	pmid33571900
261	Information Sciences	pmid33835314
261	Information Sciences	pmid32971052
261	Information Sciences	pmid32651959
261	Information Sciences	pmid32369026
261	Information Sciences	pmid33414751
261	Information Sciences	pmid33490860
261	Information Sciences	pmid32881134
261	Information Sciences	pmid32748399
261	Information Sciences	pmid33468132
261	Information Sciences	pmid34007183
261	Information Sciences	pmid33979227
261	Information Sciences	pmid33566813
261	Information Sciences	pmid33981665
261	Information Sciences	pmid33998836
261	Information Sciences	pmid33731097
261	Information Sciences	pmid34025534
261	Information Sciences	pmid32765133
261	Information Sciences	pmid33148363
261	Information Sciences	pmid33564314
261	Information Sciences	pmid33100580
261	Information Sciences	pmid33558777
261	Information Sciences	pmid32947138
261	Information Sciences	pmid32490846
261	Information Sciences	pmid33434317
261	Information Sciences	pmid34052091
261	Information Sciences	pmid33905013
261	Information Sciences	pmid33256957
261	Information Sciences	pmid33535973
261	Information Sciences	pmid32437942
261	Information Sciences	pmid32750013
261	Information Sciences	pmid32838836
261	Information Sciences	pmid32660907
261	Information Sciences	pmid33938076
261	Information Sciences	pmid33320956
261	Information Sciences	pmid33595510
261	Information Sciences	pmid32498126
261	Information Sciences	pmid32614777
261	Information Sciences	pmid32834690
261	Information Sciences	pmid32836577
261	Information Sciences	pmid33715986
261	Information Sciences	pmid33742247
261	Information Sciences	pmid33566887
261	Information Sciences	pmid32662749
261	Information Sciences	pmid33692703
261	Information Sciences	pmid32856534
261	Information Sciences	pmid34073452
261	Information Sciences	pmid33886843
261	Information Sciences	pmid33906626
261	Information Sciences	pmid32291244
261	Information Sciences	pmid33171119
261	Information Sciences	pmid33159524
261	Information Sciences	pmid32205267
261	Information Sciences	pmid33781214
261	Information Sciences	pmid33856530
261	Information Sciences	pmid33944606
261	Information Sciences	pmid33949955
261	Information Sciences	pmid33923205
261	Information Sciences	pmid33245299
261	Information Sciences	pmid33041950
261	Information Sciences	pmid32811323
261	Information Sciences	pmid34128776
261	Information Sciences	pmid33681958
261	Information Sciences	pmid34013986
261	Information Sciences	pmid33480133
261	Information Sciences	pmid34159640
261	Information Sciences	pmid33926469
261	Information Sciences	pmid33825271
261	Information Sciences	pmid33534626
261	Information Sciences	pmid33724920
261	Information Sciences	pmid32909834
261	Information Sciences	pmid33682806
261	Information Sciences	pmid33645345
261	Information Sciences	pmid33994134
261	Information Sciences	pmid33234133
261	Information Sciences	pmid33869567
261	Information Sciences	pmid33422368
261	Information Sciences	pmid33651705
261	Information Sciences	pmid33564262
261	Information Sciences	pmid33082713
261	Information Sciences	pmid33709935
261	Information Sciences	pmid33735509
261	Information Sciences	pmid33585302
261	Information Sciences	pmid32946412
261	Information Sciences	pmid33769946
261	Information Sciences	pmid33875966
261	Information Sciences	pmid32802742
261	Information Sciences	pmid33690145
261	Information Sciences	pmid33407057
261	Information Sciences	pmid32496258
261	Information Sciences	pmid33821151
261	Information Sciences	pmid33973304
261	Information Sciences	pmid32802755
261	Information Sciences	pmid33104711
261	Information Sciences	pmid34055239
261	Information Sciences	pmid33246207
261	Information Sciences	pmid33047982
261	Information Sciences	pmid33272250
261	Information Sciences	pmid32886764
261	Information Sciences	pmid33837639
261	Information Sciences	pmid32834528
261	Information Sciences	pmid33910406
261	Information Sciences	pmid32802216
261	Information Sciences	pmid32293582
261	Information Sciences	pmid34112261
261	Information Sciences	pmid33837108
261	Information Sciences	pmid33106734
261	Information Sciences	pmid33010337
261	Information Sciences	pmid33315577
261	Information Sciences	pmid33519174
261	Information Sciences	pmid34125073
261	Information Sciences	pmid32552735
261	Information Sciences	pmid34095858
261	Information Sciences	pmid34041052
261	Information Sciences	pmid33536953
261	Information Sciences	pmid33601993
261	Information Sciences	pmid34004452
261	Information Sciences	pmid34133438
261	Information Sciences	pmid33932400
261	Information Sciences	pmid33886837
261	Information Sciences	pmid33814728
261	Information Sciences	pmid34111388
261	Information Sciences	pmid33688105
261	Information Sciences	pmid34041987
261	Information Sciences	pmid33556496
261	Information Sciences	pmid33098222
261	Information Sciences	pmid33854389
261	Information Sciences	pmid33755010
261	Information Sciences	pmid33101890
261	Information Sciences	pmid32993005
261	Information Sciences	pmid33460356
261	Information Sciences	pmid33884138
261	Information Sciences	pmid33172735
261	Information Sciences	pmid33410033
261	Information Sciences	pmid33156806
261	Information Sciences	pmid32900413
261	Information Sciences	pmid33741675
261	Information Sciences	pmid34037168
261	Information Sciences	pmid33941149
261	Information Sciences	pmid33271448
261	Information Sciences	pmid34113731
261	Information Sciences	pmid33153198
261	Information Sciences	pmid33630134
261	Information Sciences	pmid34110071
261	Information Sciences	pmid32966171
261	Information Sciences	pmid32560716
261	Information Sciences	pmid33535996
261	Information Sciences	pmid34150788
261	Information Sciences	pmid32836482
261	Information Sciences	pmid34039856
261	Information Sciences	pmid32325426
261	Information Sciences	pmid34083005
261	Information Sciences	pmid32982017
261	Information Sciences	pmid34026926
261	Information Sciences	pmid34056061
261	Information Sciences	pmid33312005
261	Information Sciences	pmid32330224
261	Information Sciences	pmid33139662
261	Information Sciences	pmid32449754
261	Information Sciences	pmid33939625
261	Information Sciences	pmid33041161
261	Information Sciences	pmid34125379
261	Information Sciences	pmid33368577
261	Information Sciences	pmid33792374
261	Information Sciences	pmid33923042
261	Information Sciences	pmid33112948
261	Information Sciences	pmid33235559
261	Information Sciences	pmid33595772
261	Information Sciences	pmid33207740
261	Information Sciences	pmid34059043
261	Information Sciences	pmid33401092
261	Information Sciences	pmid34089639
261	Information Sciences	pmid34081187
261	Information Sciences	pmid33095331
261	Information Sciences	pmid33874913
261	Information Sciences	pmid34130701
261	Information Sciences	pmid32955079
261	Information Sciences	pmid33723492
261	Information Sciences	pmid32267163
261	Information Sciences	pmid32711074
261	Information Sciences	pmid33789671
261	Information Sciences	pmid33865003
261	Information Sciences	pmid33991965
261	Information Sciences	pmid33673844
261	Information Sciences	pmid32697342
261	Information Sciences	pmid34041192
261	Information Sciences	pmid32813572
261	Information Sciences	pmid32749235
261	Information Sciences	pmid34147399
261	Information Sciences	pmid33660671
261	Information Sciences	pmid34164964
261	Information Sciences	pmid33996989
261	Information Sciences	pmid33181033
261	Information Sciences	pmid33941497
261	Information Sciences	pmid32520288
261	Information Sciences	pmid33916134
261	Information Sciences	pmid33776833
261	Information Sciences	pmid34016318
261	Information Sciences	pmid33892438
261	Information Sciences	pmid33758470
261	Information Sciences	pmid33514301
261	Information Sciences	pmid33482790
261	Information Sciences	pmid34082999
261	Information Sciences	pmid34093067
261	Information Sciences	pmid33305034
261	Information Sciences	pmid33144892
261	Information Sciences	pmid33748177
261	Information Sciences	pmid33397214
261	Information Sciences	pmid33933421
261	Information Sciences	pmid33591060
261	Information Sciences	pmid33611279
261	Information Sciences	pmid32763890
261	Information Sciences	pmid33406478
261	Information Sciences	pmid32864632
261	Information Sciences	pmid33306051
261	Information Sciences	pmid33908138
261	Information Sciences	pmid33615946
261	Information Sciences	pmid34150694
