	_id	topicCategory
19014	pmid33804264	Environment
19015	pmid33254896	Environment
19016	pmid32877307	Environment
19017	pmid33158537	Environment
19018	pmid33403640	Environment
19019	pmid33630134	Environment
19020	pmid32430493	Environment
19021	pmid33454663	Environment
19022	pmid32837486	Environment
19023	pmid32492608	Environment
19024	pmid33022459	Environment
19025	pmid33691095	Environment
19026	pmid33659220	Environment
19027	pmid32829257	Environment
19028	pmid33270613	Environment
19029	pmid31967327	Environment
19030	pmid32416359	Environment
19031	pmid32353790	Environment
19032	pmid32770240	Environment
19033	pmid32854044	Environment
19034	pmid33683455	Environment
19035	pmid33666869	Environment
19036	pmid33041643	Environment
19037	pmid33322089	Environment
19038	pmid32388137	Environment
19039	pmid33519043	Environment
19040	pmid32950732	Environment
19041	pmid33643707	Environment
19042	pmid32838200	Environment
19043	pmid33824688	Environment
19044	pmid33750382	Environment
19045	pmid32532012	Environment
19046	pmid32837379	Environment
19047	pmid33091068	Environment
19048	pmid33460218	Environment
19049	pmid32700269	Environment
19050	pmid33753424	Environment
19051	pmid33301434	Environment
19052	pmid32732433	Environment
19053	pmid32427227	Environment
19054	pmid33460980	Environment
19055	pmid33642653	Environment
19056	pmid32289565	Environment
19057	pmid32976757	Environment
19058	pmid33031080	Environment
19059	pmid33162213	Environment
19060	pmid33570448	Environment
19061	pmid33073069	Environment
19062	pmid33408878	Environment
19063	pmid32866368	Environment
19064	pmid33127319	Environment
19065	pmid33254951	Environment
19066	pmid32482862	Environment
19067	pmid32669267	Environment
19068	pmid33452515	Environment
19069	pmid32563114	Environment
19070	pmid33427709	Environment
19071	pmid32423996	Environment
19072	pmid32488616	Environment
19073	pmid32900399	Environment
19074	pmid32688005	Environment
19075	pmid32896785	Environment
19076	pmid33223542	Environment
19077	pmid32722990	Environment
19078	pmid33015556	Environment
19079	pmid33020069	Environment
19080	pmid33458449	Environment
19081	pmid33551236	Environment
19082	pmid32353720	Environment
19083	pmid32480061	Environment
19084	pmid32652357	Environment
19085	pmid33607430	Environment
19086	pmid32924833	Environment
19087	pmid33041387	Environment
19088	pmid32338486	Environment
19089	pmid32783830	Environment
19090	pmid33195797	Environment
19091	pmid33741375	Environment
19092	pmid33444865	Environment
19093	pmid33171120	Environment
19094	pmid33624124	Environment
19095	pmid33757468	Environment
19096	pmid33236040	Environment
19097	pmid32486906	Environment
19098	pmid33373372	Environment
19099	pmid33470428	Environment
19100	pmid33815910	Environment
19101	pmid33302062	Environment
19102	pmid32798877	Environment
19103	pmid33270076	Environment
19104	pmid32496967	Environment
19105	pmid32784825	Environment
19106	pmid33548299	Environment
19107	pmid32837278	Environment
19108	pmid33550152	Environment
19109	pmid33127399	Environment
19110	pmid32798876	Environment
19111	pmid32837273	Environment
19112	pmid33043172	Environment
19113	pmid33314515	Environment
19114	pmid33275432	Environment
19115	pmid32925848	Environment
19116	pmid33764280	Environment
19117	pmid33518792	Environment
19118	pmid32811577	Environment
19119	pmid32424023	Environment
19120	pmid33460881	Environment
19121	pmid33270701	Environment
19122	pmid33533395	Environment
19123	pmid33160659	Environment
19124	pmid33243541	Environment
19125	pmid32834492	Environment
19126	pmid33758631	Environment
19127	pmid33219197	Environment
19128	pmid33261677	Environment
19129	pmid32934662	Environment
19130	pmid33316501	Environment
19131	pmid33199939	Environment
19132	pmid33705409	Environment
19133	pmid33228411	Environment
19134	pmid32246136	Environment
19135	pmid32837634	Environment
19136	pmid33444560	Environment
19137	pmid33543440	Environment
19138	pmid33774320	Environment
19139	pmid32544103	Environment
19140	pmid32952317	Environment
19141	pmid33723342	Environment
19142	pmid33590398	Environment
19143	pmid32904922	Environment
19144	pmid32574509	Environment
19145	pmid33014385	Environment
19146	pmid33259880	Environment
19147	pmid32534259	Environment
19148	pmid33802276	Environment
19149	pmid33168723	Environment
19150	pmid32834561	Environment
19151	pmid32946893	Environment
19152	pmid33821099	Environment
19153	pmid32836835	Environment
19154	pmid33152273	Environment
19155	pmid33518855	Environment
19156	pmid32393401	Environment
19157	pmid33532520	Environment
19158	pmid32836837	Environment
19159	pmid33199018	Environment
19160	pmid32994673	Environment
19161	pmid32650354	Environment
19162	pmid33230363	Environment
19163	pmid33601881	Environment
19164	pmid32829124	Environment
19165	pmid33638080	Environment
19166	pmid33284500	Environment
19167	pmid33300503	Environment
19168	pmid33513146	Environment
19169	pmid33753268	Environment
19170	pmid32586369	Environment
19171	pmid32524953	Environment
19172	pmid33173441	Environment
19173	pmid33600643	Environment
19174	pmid32863986	Environment
19175	pmid33009614	Environment
19176	pmid32771791	Environment
19177	pmid33015868	Environment
19178	pmid32296757	Environment
19179	pmid33597143	Environment
19180	pmid32337151	Environment
19181	pmid33614408	Environment
19182	pmid33155997	Environment
19183	pmid32911141	Environment
19184	pmid33482526	Environment
19185	pmid33547610	Environment
19186	pmid32778180	Environment
19187	pmid33821621	Environment
19188	pmid33245297	Environment
19189	pmid33516955	Environment
19190	pmid32838053	Environment
19191	pmid33655212	Environment
19192	pmid33767094	Environment
19193	pmid32334164	Environment
19194	pmid32639991	Environment
19195	pmid33422827	Environment
19196	pmid33338847	Environment
19197	pmid32825607	Environment
19198	pmid32670923	Environment
19199	pmid33572306	Environment
19200	pmid33148778	Environment
19201	pmid32241685	Environment
19202	pmid33223598	Environment
19203	pmid33352341	Environment
19204	pmid33592854	Environment
19205	pmid32419766	Environment
19206	pmid32352076	Environment
19207	pmid32287814	Environment
19208	pmid32844087	Environment
19209	pmid32452739	Environment
19210	pmid33818217	Environment
19211	pmid33042956	Environment
19212	pmid33175551	Environment
19213	pmid33769228	Environment
19214	pmid33610994	Environment
19215	pmid33290272	Environment
19216	pmid33039873	Environment
19217	pmid33415615	Environment
19218	pmid32361428	Environment
19219	pmid32731593	Environment
19220	pmid32994653	Environment
19221	pmid32837280	Environment
19222	pmid32747009	Environment
19223	pmid33622465	Environment
19224	pmid33515881	Environment
19225	pmid33262558	Environment
19226	pmid32910830	Environment
19227	pmid33022464	Environment
19228	pmid32645023	Environment
19229	pmid33646335	Environment
19230	pmid33391845	Environment
19231	pmid33669146	Environment
19232	pmid33746348	Environment
19233	pmid33587948	Environment
19234	pmid32653718	Environment
19235	pmid32834965	Environment
19236	pmid32268945	Environment
19237	pmid33777687	Environment
19238	pmid32562988	Environment
19239	pmid32909834	Environment
19240	pmid32891160	Environment
19241	pmid33283035	Environment
19242	pmid32806570	Environment
19243	pmid33162141	Environment
19244	pmid33589867	Environment
19245	pmid32764257	Environment
19246	pmid32834418	Environment
19247	pmid32742557	Environment
19248	pmid32595136	Environment
19249	pmid33349736	Environment
19250	pmid33046925	Environment
19251	pmid32836865	Environment
19252	pmid32863760	Environment
19253	pmid33454533	Environment
19254	pmid32706095	Environment
19255	pmid32372832	Environment
19256	pmid33725613	Environment
19257	pmid33748452	Environment
19258	pmid32945597	Environment
19259	pmid33585051	Environment
19260	pmid33782633	Environment
19261	pmid33651292	Environment
19262	pmid33302076	Environment
19263	pmid33794444	Environment
19264	pmid33068863	Environment
19265	pmid32839693	Environment
19266	pmid32855090	Environment
19267	pmid32982021	Environment
19268	pmid32904938	Environment
19269	pmid32860780	Environment
19270	pmid32755777	Environment
19271	pmid33607094	Environment
19272	pmid32592048	Environment
19273	pmid33682802	Environment
19274	pmid32886309	Environment
19275	pmid32323978	Environment
19276	pmid33158795	Environment
19277	pmid32609334	Environment
19278	pmid33322456	Environment
19279	pmid33608603	Environment
19280	pmid33525390	Environment
19281	pmid32814959	Environment
19282	pmid32614681	Environment
19283	pmid33071439	Environment
19284	pmid33101885	Environment
19285	pmid32731860	Environment
19286	pmid32666911	Environment
19287	pmid32329980	Environment
19288	pmid33786420	Environment
19289	pmid33145025	Environment
19290	pmid33046929	Environment
19291	pmid33822649	Environment
19292	pmid33014191	Environment
19293	pmid32592974	Environment
19294	pmid33230388	Environment
19295	pmid32895629	Environment
19296	pmid33705770	Environment
19297	pmid32958006	Environment
19298	pmid33071429	Environment
19299	pmid32837616	Environment
19300	pmid33362321	Environment
19301	pmid33516954	Environment
19302	pmid33226526	Environment
19303	pmid33242486	Environment
19304	pmid33281465	Environment
19305	pmid33519036	Environment
19306	pmid33245884	Environment
19307	pmid32745860	Environment
19308	pmid33261045	Environment
19309	pmid32622168	Environment
19310	pmid33186186	Environment
19311	pmid33435943	Environment
19312	pmid33220997	Environment
19313	pmid32861951	Environment
19314	pmid33097473	Environment
19315	pmid32777205	Environment
19316	pmid33784565	Environment
19317	pmid32438520	Environment
19318	pmid33360553	Environment
19319	pmid33647175	Environment
19320	pmid33221311	Environment
19321	pmid33675692	Environment
19322	pmid32837613	Environment
19323	pmid33122844	Environment
19324	pmid32719490	Environment
19325	pmid32834990	Environment
19326	pmid33225280	Environment
19327	pmid32554754	Environment
19328	pmid33558358	Environment
19329	pmid32245860	Environment
19330	pmid33341485	Environment
19331	pmid32837577	Environment
19332	pmid33519084	Environment
19333	pmid32904898	Environment
19334	pmid32834485	Environment
19335	pmid32609081	Environment
19336	pmid33231674	Environment
19337	pmid33479261	Environment
19338	pmid32348792	Environment
19339	pmid33003833	Environment
19340	pmid33160973	Environment
19341	pmid32866131	Environment
19342	pmid32592922	Environment
19343	pmid32598306	Environment
19344	pmid33564646	Environment
19345	pmid32912230	Environment
19346	pmid33766997	Environment
19347	pmid32388136	Environment
19348	pmid33250657	Environment
19349	pmid33191970	Environment
19350	pmid33110551	Environment
19351	pmid32823719	Environment
19352	pmid33759639	Environment
19353	pmid32651562	Environment
19354	pmid32619845	Environment
19355	pmid33225703	Environment
19356	pmid33001396	Environment
19357	pmid33484868	Environment
19358	pmid32512381	Environment
19359	pmid32952594	Environment
19360	pmid33429116	Environment
19361	pmid32836849	Environment
19362	pmid33072704	Environment
19363	pmid33326621	Environment
19364	pmid33330335	Environment
19365	pmid32839695	Environment
19366	pmid33633316	Environment
19367	pmid33681013	Environment
19368	pmid32877703	Environment
19369	pmid32517569	Environment
19370	pmid33188798	Environment
19371	pmid33240957	Environment
19372	pmid33040729	Environment
19373	pmid33384456	Environment
19374	pmid32598305	Environment
19375	pmid32711073	Environment
19376	pmid33162774	Environment
19377	pmid32649713	Environment
19378	pmid33589853	Environment
19379	pmid32662075	Environment
19380	pmid33377385	Environment
19381	pmid32409561	Environment
19382	pmid33138692	Environment
19383	pmid32416357	Environment
19384	pmid32492610	Environment
19385	pmid33337306	Environment
19386	pmid32837037	Environment
19387	pmid33186578	Environment
19388	pmid33324598	Environment
19389	pmid33611508	Environment
19390	pmid33796051	Environment
19391	pmid33386205	Environment
19392	pmid32894654	Environment
19393	pmid32836838	Environment
19394	pmid32835964	Environment
19395	pmid33788370	Environment
19396	pmid32719849	Environment
19397	pmid33245943	Environment
19398	pmid32864482	Environment
19399	pmid32530639	Environment
19400	pmid33836685	Environment
19401	pmid33405171	Environment
19402	pmid33721243	Environment
19403	pmid32834583	Environment
19404	pmid33052918	Environment
19405	pmid33308662	Environment
19406	pmid33625066	Environment
19407	pmid32445421	Environment
19408	pmid33253012	Environment
19409	pmid33263072	Environment
19410	pmid32921284	Environment
19411	pmid33658743	Environment
19412	pmid32414623	Environment
19413	pmid32416536	Environment
19414	pmid32355260	Environment
19415	pmid32836117	Environment
19416	pmid33209763	Environment
19417	pmid32917368	Environment
19418	pmid33660030	Environment
19419	pmid32530505	Environment
19420	pmid32836827	Environment
19421	pmid33692203	Environment
19422	pmid33137526	Environment
19423	pmid33285156	Environment
19424	pmid32283458	Environment
19425	pmid33520606	Environment
19426	pmid32315904	Environment
19427	pmid33759635	Environment
19428	pmid33131851	Environment
19429	pmid33718314	Environment
19430	pmid32995703	Environment
19431	pmid33816115	Environment
19432	pmid32335628	Environment
19433	pmid33594845	Environment
19434	pmid33188767	Environment
19435	pmid33618791	Environment
19436	pmid32474160	Environment
19437	pmid32905083	Environment
19438	pmid33797051	Environment
19439	pmid33493639	Environment
19440	pmid33623185	Environment
19441	pmid33469469	Environment
19442	pmid32837612	Environment
19443	pmid33387558	Environment
19444	pmid32856167	Environment
19445	pmid33760278	Environment
19446	pmid33236086	Environment
19447	pmid32799101	Environment
19448	pmid33760849	Environment
19449	pmid33447974	Environment
19450	pmid32834764	Environment
19451	pmid32891113	Environment
19452	pmid32316751	Environment
19453	pmid33036768	Environment
19454	pmid32717596	Environment
19455	pmid32836854	Environment
19456	pmid33741630	Environment
19457	pmid33050915	Environment
19458	pmid32834377	Environment
19459	pmid33676209	Environment
19460	pmid32989697	Environment
19461	pmid33152622	Environment
19462	pmid33468686	Environment
19463	pmid32388162	Environment
19464	pmid32779721	Environment
19465	pmid33410509	Environment
19466	pmid33442802	Environment
